"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1819","GIS mania, lembur teu kira2 <ed><U+00A0><U+00BD><ed><U+00B8><U+00A5> (at Komp Santosa Asih Jaya) [pic] — https://t.co/1WNfU9bbUf",FALSE,0,NA,2016-11-30 12:41:49,FALSE,NA,"803942106678996992",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","eza_kus",0,FALSE,FALSE,107.67543,-6.9466
"1823","Temu kangeeeeen cabe-cabeaaaan<ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> (with Ussii, Yumi, and 2 others at Street Kitchen) — https://t.co/0PYPKpPoJs",FALSE,0,NA,2016-11-30 12:40:57,FALSE,NA,"803941888474509312",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","FebrianiMerli",0,FALSE,FALSE,107.6042,-6.89169
"1824","<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><U+270C> (with Gerry at warung nasi alam sunda) — https://t.co/8sIBjuH2HG",FALSE,0,NA,2016-11-30 12:40:39,FALSE,NA,"803941812859588608",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","achmedecembre",0,FALSE,FALSE,107.60382,-6.92442
"1827","Mencoba jadi bayi...iyah bayi kaplak...<ed><U+00A0><U+00BD><ed><U+00B1><U+00B6><ed><U+00A0><U+00BD><ed><U+00B1><U+00B6><ed><U+00A0><U+00BD><ed><U+00B1><U+00B6><ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0084>

(Masih) sakit tenggorokan karna batuk… (at Elz's Residence) [pic] — https://t.co/XbHCbEbNgC",FALSE,0,NA,2016-11-30 12:39:51,FALSE,NA,"803941612346753026",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Elz_Fajar",0,FALSE,FALSE,107.57812,-6.91441
"1828","gak nyangka teman wakil ketua osis SMP kerja di tempat yg sama ahahahaha (with faishal at @wikikoffie) [pic] — https://t.co/Zh3Mp80lRU",FALSE,0,NA,2016-11-30 12:39:50,FALSE,NA,"803941609557499905",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","sasaoktaviana",0,FALSE,FALSE,107.60924,-6.91786
"1830","Rarusuh ya hmm (with Nita Putri at @lacameracoffee) — https://t.co/1hVbXBTxfw",FALSE,0,NA,2016-11-30 12:39:47,FALSE,NA,"803941596517449728",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","dyogapermana",0,FALSE,FALSE,107.61948,-6.92721
"1831","Pathing njlimet <ed><U+00A0><U+00BD><ed><U+00B8><U+0096> (with Maria at Fakultas Teknik Elektro - Telkom University) — https://t.co/V2oXUgcDAH",FALSE,0,NA,2016-11-30 12:39:41,FALSE,NA,"803941568390393856",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","thathareta",0,FALSE,FALSE,107.62653,-6.977
"1833","setelah sekian lama <ed><U+00A0><U+00BD><ed><U+00B8><U+009D> (with Julius at PB Mutiara Futsal) — https://t.co/AvbdkG04B8",FALSE,0,NA,2016-11-30 12:39:37,FALSE,NA,"803941552464621568",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","NaylaTawafi",0,FALSE,FALSE,107.5902,-6.88567
"1835","Kali ini kopi nya manis <ed><U+00A0><U+00BD><ed><U+00B8><U+0081> (at @sbuxindonesia) — https://t.co/PYPM65afJ0",FALSE,0,NA,2016-11-30 12:39:32,FALSE,NA,"803941533938368513",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","akbarrio1210",0,FALSE,FALSE,107.6168,-6.89598
"1837","With Cici Yulia at @papyrusphoto — https://t.co/NqEti0WYzx",FALSE,0,NA,2016-11-30 12:39:30,FALSE,NA,"803941522240466945",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","anisafnisa",0,FALSE,FALSE,107.62892,-6.90704
"1838","Ter-mantap. (with Rockintari at Bubur Ayam Gibas) — https://t.co/71hAZ6vuIC",FALSE,0,NA,2016-11-30 12:39:24,FALSE,NA,"803941498991439872",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","hildanrmls",0,FALSE,FALSE,107.59656,-6.91601
"1839","At @merdut — https://t.co/SFExH5zTCq",FALSE,0,NA,2016-11-30 12:39:23,FALSE,NA,"803941493467549696",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","aphink_tea",0,FALSE,FALSE,107.63335,-6.89226
"1842","mau kemana wid ? besok UAS loh hahaha (with Widi at Fly Over Surapati) — https://t.co/nktMJ4JMvZ",FALSE,0,NA,2016-11-30 12:39:01,FALSE,NA,"803941404460228608",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","RaraaRozania",0,FALSE,FALSE,107.59238,-6.89647
"1844","Tuh kan mulaii laper mataa <ed><U+00A0><U+00BD><ed><U+00B8><U+00B0><ed><U+00A0><U+00BD><ed><U+00B8><U+00B0> (at Gedung C FEB UNPAD) [pic] — https://t.co/YRaFNdu5q1",FALSE,0,NA,2016-11-30 12:39:00,FALSE,NA,"803941397397008385",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","momon_susan",0,FALSE,FALSE,107.61605,-6.89334
"1846","Aduh pelayanannya lama <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> keburu laper hahaha (with Ticka, Yanti, and 2 others at Baker Street) — https://t.co/iCsbXYDWx7",FALSE,0,NA,2016-11-30 12:38:43,FALSE,NA,"803941327926792192",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Indigoholicious",0,FALSE,FALSE,107.61017,-6.90218
"1847","Masih kurang (with Karisa, Fijar, and Septia Monalisa at Sudirman Street) — https://t.co/tjn9n362F5",FALSE,0,NA,2016-11-30 12:37:57,FALSE,NA,"803941135986999296",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","aryyahmad",0,FALSE,FALSE,107.60025,-6.91812
"1848","Udh nyoba taste korea yg asli.. Kesini kok kek kurang yah <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> (with siti at Chagiya Korean Suki &amp; BBQ) [pic] — https://t.co/6hkr9sXXvm",FALSE,0,NA,2016-11-30 12:37:42,FALSE,NA,"803941072783089664",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","riniioktafiani",0,FALSE,FALSE,107.61003,-6.90123
"1849","At @waroengsteak — https://t.co/2sJuLPFl4v",FALSE,1,NA,2016-11-30 12:37:37,FALSE,NA,"803941049588543488",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Sasayes_",0,FALSE,FALSE,107.60844,-6.90036
"1851","Rutinitas<ed><U+00A0><U+00BD><ed><U+00B2><U+00A6> (at @utama) — https://t.co/Wc3GwdOxGe",FALSE,0,NA,2016-11-30 12:37:25,FALSE,NA,"803941001643454464",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Jamalmadson",0,FALSE,FALSE,107.64484,-6.89768
"1852","Akhirnya kesampean juga ya ka<ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BC><ed><U+00BD><U+00B2><ed><U+00A0><U+00BC><ed><U+00BD><U+00A8> (with kasya and kahani at Mie Baso Akung) — https://t.co/oFSL2rvf0b",FALSE,0,NA,2016-11-30 12:37:16,FALSE,NA,"803940962401546244",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Nova_veminia",0,FALSE,FALSE,107.62431,-6.9304
"1853","Meet up<ed><U+00A0><U+00BD><ed><U+00B8><U+0089><ed><U+00A0><U+00BD><ed><U+00B8><U+0089> (with Yoana, Mutia, and 3 others at @wikikoffie) — https://t.co/nrCUgQjN0r",FALSE,0,NA,2016-11-30 12:37:15,FALSE,NA,"803940958756704258",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","chrisa_wandaaa",0,FALSE,FALSE,107.60914,-6.91617
"1855","With hendra at Baso Aci Ganteng (nikmat lahir batin) — https://t.co/p2ETug2PZY",FALSE,0,NA,2016-11-30 12:37:07,FALSE,NA,"803940926322143232",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","nda_biyandra",0,FALSE,FALSE,107.61852,-6.89615
"1856","With Rama, Nadine, and 3 others at Bober Cafe — https://t.co/58pIKggt0Z",FALSE,0,NA,2016-11-30 12:37:03,FALSE,NA,"803940908651528192",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","martina_aisha",0,FALSE,FALSE,107.62334,-6.90723
"1857","Dirampok? (with Fitra, Ardan, and 3 others at @sbuxindonesia) — https://t.co/UHePc3spAw",FALSE,0,NA,2016-11-30 12:37:02,FALSE,NA,"803940903823867904",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","deliciagiani",0,FALSE,FALSE,107.59646,-6.88972
"1858","Mah cpt sembuh cpt plg lagi kerumah<ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B9><U+0087> (at RS Bhayangkara Sartika Asih) — https://t.co/hiT47Dx6KC",FALSE,0,NA,2016-11-30 12:36:58,FALSE,NA,"803940888204349440",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","deamutiaps",0,FALSE,FALSE,107.61284,-6.95627
"1859","Tirissss (at Rest Area KM 125) — https://t.co/QDGTP2lvOJ",FALSE,0,NA,2016-11-30 12:36:58,FALSE,NA,"803940887717769216",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","WulanRahmidaY",0,FALSE,FALSE,107.51953,-6.88496
"1861","With Grace at 911 Coffee Lab — https://t.co/En028Kn9Ox",FALSE,0,NA,2016-11-30 12:36:45,FALSE,NA,"803940833565163520",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Dennykurn",0,FALSE,FALSE,107.62213,-6.93262
"1862","At @atmospherecafe — https://t.co/BrTAfZFd2Q",FALSE,1,NA,2016-11-30 12:36:41,FALSE,NA,"803940816456544256",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","ivangotik",0,FALSE,FALSE,107.61347,-6.92672
"1864","Latihan candaan <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BC><ed><U+00BE><U+00B1> (with Benny and Herman at Foodstep Parahyangan Residences) [pic] — https://t.co/Q4ObZwLsw9",FALSE,0,NA,2016-11-30 12:36:26,FALSE,NA,"803940754213089280",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","VitoChristianP",0,FALSE,FALSE,107.603,-6.87712
"1865","Pertama kalinyakeluar bareng lagi. Biasana mah sama kakanda… (w/ Mamah at Bubur Ayam Sederhana PKPU) — https://t.co/EuyPhYjjKp",FALSE,0,NA,2016-11-30 12:36:23,FALSE,NA,"803940741504319489",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","nastityas",0,FALSE,FALSE,107.64401,-6.90142
"1866","Ini itu banyak sekali :( (with Ilham at @info_yogyagriya) — https://t.co/CeK4qGLqeQ",FALSE,0,NA,2016-11-30 12:36:07,FALSE,NA,"803940674307403776",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","RRaflikasari",0,FALSE,FALSE,107.60581,-6.92499
"1868","At Mason Pine Hotel — https://t.co/FnbUyMLpF2",FALSE,0,NA,2016-11-30 12:35:43,FALSE,NA,"803940571391721472",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","bhukey",0,FALSE,FALSE,107.48006,-6.86408
"1869","ibu2 rempz (at @tsmbandung) [pic] — https://t.co/BStOb4eirJ",FALSE,0,NA,2016-11-30 12:35:13,FALSE,NA,"803940445071896577",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","jhony_sutarya",0,FALSE,FALSE,107.6359,-6.92551
"1871","At Baso Trisno — https://t.co/eV4ETVbB7m",FALSE,0,NA,2016-11-30 12:34:55,FALSE,NA,"803940372447576064",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Rema_SchatZI",0,FALSE,FALSE,107.54301,-6.88
"1872","In Frame Budjana dan Istri setelah Press… (w/ Armand, Aditya, &amp; 9 others at NuArt Sculpture Park) [pic] — https://t.co/pozOJmPECg",FALSE,0,NA,2016-11-30 12:34:52,FALSE,NA,"803940357276712961",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","RiaHDradjat",0,FALSE,FALSE,107.57241,-6.87762
"1874","Ai ini dmn yah?<ed><U+00A0><U+00BD><ed><U+00B8><U+00B4><ed><U+00A0><U+00BD><ed><U+00B1><U+00BB> (at RS TNI-AU Tk II Dr. M. Salamun) — https://t.co/CiGLKSoMqj",FALSE,0,NA,2016-11-30 12:34:38,FALSE,NA,"803940301001793536",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","ankitriramadani",0,FALSE,FALSE,107.60512,-6.86442
"1876","<ed><U+00A0><U+00BD><ed><U+00B2><U+0097> (with Hasna, Ananda Cynthia, and Kanya at SATE TAICHAN ""GORENG"") — https://t.co/1Oe7gzbsFF",FALSE,0,NA,2016-11-30 12:34:36,FALSE,NA,"803940291476475904",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Nandyacitras",0,FALSE,FALSE,107.61654,-6.90141
"1879","Alhamdulillahhhhh<ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081> (with Nikko at Bebek Ali Borme) — https://t.co/9pXgiFH7C7",FALSE,0,NA,2016-11-30 12:34:28,FALSE,NA,"803940258589110272",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","ifaaaaaaal",0,FALSE,FALSE,107.61427,-6.89487
"1883","At Bebek Sambal Mangga — https://t.co/zSL1bzqRL3",FALSE,0,NA,2016-11-30 12:34:09,FALSE,NA,"803940177324318720",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","ayudwile",0,FALSE,FALSE,107.61714,-6.89484
"1885","Wuhoww (with Nandya Citra, Hasna, and Kanya at SATE TAICHAN ""GORENG"") — https://t.co/SCEGnXjR6C",FALSE,0,NA,2016-11-30 12:33:43,FALSE,NA,"803940068624777216",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Anandacynthia",0,FALSE,FALSE,107.61502,-6.90044
"1886","Gampang bikin anak ini bahagia mah.. Kasih liat lampu sama makan babi aja… (w/ Jessica N. at Sudirman Street) — https://t.co/Q64uf3Jkbb",FALSE,0,NA,2016-11-30 12:33:42,FALSE,NA,"803940066355650562",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","sibcipz",0,FALSE,FALSE,107.6004,-6.92113
"1889","diajakin..<ed><U+00A0><U+00BD><ed><U+00B8><U+009D> (with Reekha and Renny Ratu at Sensei Ramen) — https://t.co/pETFmiJkMX",FALSE,0,NA,2016-11-30 12:33:22,FALSE,NA,"803939980552699905",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","virgosriharti",0,FALSE,FALSE,107.69909,-6.9179
"1892","Akhir bulaaaaaaan <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> (at BRI Unit  Abdul Muis) [pic] — https://t.co/wJTs8b3dn6",FALSE,0,NA,2016-11-30 12:33:04,FALSE,NA,"803939904300322816",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","ditatria",0,FALSE,FALSE,107.61247,-6.93085
"1893","Hidup bca! (with Dessy at @sbuxindonesia) — https://t.co/4vshRwYHf4",FALSE,0,NA,2016-11-30 12:33:02,FALSE,NA,"803939898273067008",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","dhandy_alfhian",0,FALSE,FALSE,107.63665,-6.92579
"1899","Makasih kadonya sahabat <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> (with Anisa at @bip_bdg) — https://t.co/a6Cozfuoar",FALSE,0,NA,2016-11-30 12:32:28,FALSE,NA,"803939752604942336",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","prasastidwi2",0,FALSE,FALSE,107.61079,-6.9091
"1901","Tuang heula bilih DIE ! <ed><U+00A0><U+00BD><ed><U+00B8><U+0093> (with Sayogi, Eka, and 2 others at Bri Unit Dago Pakar) [pic] — https://t.co/8k2wt4oiFL",FALSE,0,NA,2016-11-30 12:32:04,FALSE,NA,"803939654424674304",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","herli_Na",0,FALSE,FALSE,107.62556,-6.86346
"1902","Abang ngopi dulu .. (at @yellowtruckcafe) [pic] — https://t.co/6scVYr2yOm",FALSE,0,NA,2016-11-30 12:31:43,FALSE,NA,"803939564842663936",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Adhadiyana_Ge",0,FALSE,FALSE,107.57792,-6.91198
"1905","Go go go <ed><U+00A0><U+00BD><ed><U+00B4><U+00AB><ed><U+00A0><U+00BD><ed><U+00B4><U+00AB><ed><U+00A0><U+00BD><ed><U+00B4><U+00AB> <U+2605> Underworld: Blood Wars (with Mochamad Yakin, Gema, and 4 others at @cgvblitz) — https://t.co/xu9aMGeFGq",FALSE,0,NA,2016-11-30 12:31:08,FALSE,NA,"803939416771203073",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","ajiedagoji88",0,FALSE,FALSE,107.59656,-6.88802
"1907","tengkyu pocernyaa <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> (with Dwita at @grandpacificbdg) — https://t.co/hd0SVzl1h5",FALSE,0,NA,2016-11-30 12:30:49,FALSE,NA,"803939339495276544",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","faradittaicha",0,FALSE,FALSE,107.59775,-6.90884
"1908","Episode 7 <ed><U+00A0><U+00BD><ed><U+00B3><U+00BA> Watching Marvel's Agents of S.H.I.E.L.D. Season 4 (at Warnet Bodil) — https://t.co/wKkVzXe4mw",FALSE,0,NA,2016-11-30 12:30:34,FALSE,NA,"803939277096689664",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","fahmihmdnpmks",0,FALSE,FALSE,107.52168,-6.8717
"1909","Lagi bete sama orang ini <ed><U+00A0><U+00BD><ed><U+00B8><U+00A0> (with <ed><U+00A0><U+00BD><ed><U+00B2><U+0091> at Sensei Ramen) — https://t.co/H0HIpcTm8F",FALSE,0,NA,2016-11-30 12:30:23,FALSE,NA,"803939228774080512",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Srihry",0,FALSE,FALSE,107.64858,-6.9551
"1910","Semakin makin makin makin <ed><U+00A0><U+00BC><ed><U+00BF><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+200D><U+2640><U+FE0F> <U+266B> Freal Luv by Far East Movement (w/ Utami at Sanggar Senam Puri Aerobic) — https://t.co/sBNBzMPWjF",FALSE,0,NA,2016-11-30 12:30:22,FALSE,NA,"803939224495931392",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","DewiSenjaya",0,FALSE,FALSE,107.71462,-6.94483
"1911","Hr ke 2, tv nonton kitah <ed><U+00A0><U+00BD><ed><U+00B8><U+008F><ed><U+00A0><U+00BD><ed><U+00B8><U+008F> (at The Summit Siliwangi Hotel) — https://t.co/5U1gcNCGZT",FALSE,0,NA,2016-11-30 12:30:17,FALSE,NA,"803939205822836737",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","chris_hehahia",0,FALSE,FALSE,107.61298,-6.90786
"1913","Yuuu ah.. senam barbar.. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> (with verry, Rian, and 2 others at @tamanpersibbdg) [pic] — https://t.co/GNN3azllDI",FALSE,0,NA,2016-11-30 12:30:05,FALSE,NA,"803939154094456832",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","naraCorp",0,FALSE,FALSE,107.62999,-6.90794
"1915","<ed><U+00A0><U+00BD><ed><U+00B2><U+0095> (with qauliadzkiaa at Pancong Balap ""PERMISI.TU"") — https://t.co/poyTHtECUh",FALSE,0,NA,2016-11-30 12:29:54,FALSE,NA,"803939108535996416",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","ditarifani_",0,FALSE,FALSE,107.62839,-6.96363
"1916","Nice to meet you cs... (at Institut Teknologi Bandung) [pic] — https://t.co/aODyWjbL97",FALSE,0,NA,2016-11-30 12:29:43,FALSE,NA,"803939062092435457",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","firdamandda",0,FALSE,FALSE,107.60643,-6.90298
"1918","akhir bulan (with Ory, Refaldi, and arfan at @pvjbandung) — https://t.co/qQMAnD6pLs",FALSE,0,NA,2016-11-30 12:29:08,FALSE,NA,"803938914004135936",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","DoddyBagus_",0,FALSE,FALSE,107.61895,-6.888
"1919","Dessert<ed><U+00A0><U+00BC><ed><U+00BD><U+00A7><ed><U+00A0><U+00BC><ed><U+00BD><U+00A8> (with rian at @warunk_upnormal) — https://t.co/rCXrCizXYr",FALSE,0,NA,2016-11-30 12:28:14,FALSE,NA,"803938687000014848",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","FTrisaputri",0,FALSE,FALSE,107.60427,-6.90131
"1920","demi tubes OR 2 yg lebih baik <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B8><U+0085> (with Listiana and Muh Anang at Oppai Yakitori) [pic] — https://t.co/0WJUQb8wSl",FALSE,0,NA,2016-11-30 12:28:07,FALSE,NA,"803938659875422208",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","yukotsukada",0,FALSE,FALSE,107.62556,-6.94938
"1921","With Hesty  and Rizal at @mietul_anan — https://t.co/Jt2ck4B3Js",FALSE,0,NA,2016-11-30 12:27:32,FALSE,NA,"803938513116766208",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","AneuNF",0,FALSE,FALSE,107.60739,-6.90513
"1924","Trafficjam nya masih seperti 3 tahunan yang lalu, malah terkesan meningkat… (at Jalan Jenderal Gatot Subroto) — https://t.co/xn6F823eka",FALSE,0,NA,2016-11-30 12:27:03,FALSE,NA,"803938392501207042",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","ucayyAKArian",0,FALSE,FALSE,107.63708,-6.92808
"1926","Buyatak endes <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> (with Fajar Siddiq at Bubur Ayam Gibas) [pic] — https://t.co/RdsesVyuFl",FALSE,0,NA,2016-11-30 12:26:58,FALSE,NA,"803938370418143232",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","mildarahmi",0,FALSE,FALSE,107.59365,-6.91648
"1932","Sesi Foto &amp; One On One setelah Press Conference… (w/ Baron, Aditya, &amp; 9 others at NuArt Sculpture Park) [pic] — https://t.co/SxTeHmtdhp",FALSE,0,NA,2016-11-30 12:26:17,FALSE,NA,"803938196178411520",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","RiaHDradjat",0,FALSE,FALSE,107.57242,-6.87757
"1933","Yeee kongkow<ed><U+00A0><U+00BD><ed><U+00B2><U+0095> (with Rima  and Rini Andini at @hashiramen) — https://t.co/0DtTIFZ060",FALSE,0,NA,2016-11-30 12:26:13,FALSE,NA,"803938179996712960",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","nidya_fs",0,FALSE,FALSE,107.54404,-6.87713
"1936","yummm<ed><U+00A0><U+00BD><ed><U+00B8><U+0097><ed><U+00A0><U+00BD><ed><U+00B8><U+0097> (with Widya and Diaz at @karnivoresto) [pic] — https://t.co/N5qMVBCdRA",FALSE,0,NA,2016-11-30 12:25:52,FALSE,NA,"803938094521065472",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","MrRynno",0,FALSE,FALSE,107.62415,-6.90763
"1937","<ed><U+00A0><U+00BC><ed><U+00BD><U+0095><ed><U+00A0><U+00BC><ed><U+00BD><U+0095><ed><U+00A0><U+00BC><ed><U+00BD><U+0095> (with Putri at Panties Pizza Dago) — https://t.co/bAaDL8G1n2",FALSE,0,NA,2016-11-30 12:25:49,FALSE,NA,"803938080725966848",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","mhmdsandyngrh",0,FALSE,FALSE,107.61301,-6.89156
"1943","Temen satu kelas, satu dosen, satu… (w/ Rifki Muhammad at Gedung 1 Fakultas Peternakan (gedung dekanat)) [pic] — https://t.co/4so7dD6tSD",FALSE,0,NA,2016-11-30 12:25:10,FALSE,NA,"803937918041485312",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","liandioo",0,FALSE,FALSE,107.77092,-6.9359
"1944","<ed><U+00A0><U+00BC><ed><U+00BD><U+00A2> (at SATE TAICHAN ""GORENG"") — https://t.co/j7lIdkYwbk",FALSE,0,NA,2016-11-30 12:25:09,FALSE,NA,"803937913813614592",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","dejanpermana",0,FALSE,FALSE,107.61497,-6.90043
"1946","Hoooongsss (with Racha and Mellawatii at @dagopanyawangan) — https://t.co/zZnePOqzUC",FALSE,1,NA,2016-11-30 12:24:59,FALSE,NA,"803937870125801476",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","lentik_9",0,FALSE,FALSE,107.61279,-6.89138
"1947","With Dwi at @pvjbandung — https://t.co/Mgz8iJiFHE",FALSE,0,NA,2016-11-30 12:24:51,FALSE,NA,"803937837905121280",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Nurfamilyanti",0,FALSE,FALSE,107.59751,-6.89802
"1948","eating ""favorite food"" with ""favorite person"" (with Augiska at LOL - Lick Over Lips) [pic] — https://t.co/bFk0QaSjBo",FALSE,0,NA,2016-11-30 12:24:46,FALSE,NA,"803937815356547072",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","LufiWidiastuti",0,FALSE,FALSE,107.61849,-6.92219
"1951","bukan rezki nya yang dapet disc lagi huhuhu .. see you around Bandung <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B9><U+0082><ed><U+00A0><U+00BD><ed><U+00B9><U+008F> (at @day_trans) — https://t.co/4bhPEay790",FALSE,0,NA,2016-11-30 12:24:14,FALSE,NA,"803937683231780865",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","rezaezawillem",0,FALSE,FALSE,107.60467,-6.89088
